product_id,brand,name,Label,active_count_skin,skin,price,rank
677,MURAD,Active Retinol Renewal Kit,Treatment,9,Normal,68,5.0
678,KATE SOMERVILLE,Anti Bac Clearing Lotion,Treatment,2,Normal,42,4.4
681,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Serum,Treatment,2,Normal,65,4.2
683,MURAD,Revitalixir™ Recovery Serum,Treatment,7,Normal,89,4.5
689,DR. DENNIS GROSS SKINCARE,C+ Collagen Brighten & Firm Vitamin C Serum,Treatment,4,Normal,78,3.9
693,KATE SOMERVILLE,+Retinol Vita C Power Serum,Treatment,8,Normal,98,3.9
703,PETER THOMAS ROTH,Acne System,Treatment,2,Normal,35,4.3
710,ALGENIST,GENIUS Ultimate Anti-Aging Vitamin C+ Serum,Treatment,6,Normal,118,3.9
711,KATE SOMERVILLE,Quench Hydrating Face Serum,Treatment,4,Normal,75,4.2
714,MURAD,Eye Lift Firming Treatment,Treatment,2,Normal,68,4.0
716,PETER THOMAS ROTH,PROfessional Strength 40% Triple Acid Peel,Treatment,6,Normal,88,4.0
720,MURAD,Rapid Resurfacing Peel,Treatment,4,Normal,44,4.7
721,PETER THOMAS ROTH,Acne-Clear Invisible Dots,Treatment,2,Normal,30,3.6
728,MURAD,Outsmart Acne Clarifying Treatment,Treatment,6,Normal,44,4.3
730,PETER THOMAS ROTH,Therapeutic Sulfur Mask Acne Treatment Mask,Treatment,2,Normal,47,4.6
735,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Peel,Treatment,9,Normal,88,4.4
737,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydration Booster,Treatment,10,Normal,68,4.4
739,KATE SOMERVILLE,Breakout Fighters,Treatment,2,Normal,55,4.0
740,ALGENIST,Pore Corrector Anti-Aging Primer,Treatment,6,Normal,42,4.4
741,KATE SOMERVILLE,Age Arrest Anti-Wrinkle Cream,Treatment,7,Normal,90,4.1
742,PETER THOMAS ROTH,Un-Wrinkle® Turbo Face Serum,Treatment,7,Normal,150,3.7
743,PETER THOMAS ROTH,Potent-C™ Targeted Spot Brightener,Treatment,3,Normal,58,4.5
744,MURAD,Post-Acne Spot Lightening Gel,Treatment,6,Normal,65,3.7
751,MURAD,Advanced Acne & Wrinkle Reducer,Treatment,9,Normal,52,4.0
752,PETER THOMAS ROTH,AHA/BHA Acne Clearing Gel,Treatment,5,Normal,54,0.0
754,MURAD,Acne Body Wash,Treatment,5,Normal,40,4.1
759,MURAD,Pure Skin® Clarifying Dietary Supplement,Treatment,2,Normal,50,4.1
762,PETER THOMAS ROTH,20% Glycolic Solutions Jumbo Peel Swab,Treatment,3,Normal,48,4.3
764,MURAD,Acne Clearing Solution,Treatment,6,Normal,42,3.9
767,KATE SOMERVILLE,EradiKate® Salicylic Acid Acne Treatment,Treatment,4,Normal,58,4.6
769,KATE SOMERVILLE,RetAsphere™ Micro Peel,Treatment,7,Normal,90,4.7
773,MURAD,Rapid Collagen Infusion,Treatment,6,Normal,84,4.2
783,ALGENIST,Targeted Deep Wrinkle Minimizer,Treatment,5,Normal,45,3.6
786,KATE SOMERVILLE,DermalQuench Liquid Lift™ Advanced Wrinkle Treatment,Treatment,6,Normal,95,3.7
787,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,Treatment,6,Normal,98,4.1
791,MURAD,Advanced Active Radiance® Serum,Treatment,7,Normal,90,4.2
792,ALGENIST,Advanced Anti-Aging Repairing Oil,Treatment,4,Normal,82,4.4
793,PETER THOMAS ROTH,Instant Firmx™,Treatment,4,Normal,48,3.7
801,MURAD,Complete Reform,Treatment,4,Normal,78,4.5
807,MURAD,Intensive-C® Radiance Peel,Treatment,6,Normal,55,4.5
808,ALGENIST,GENIUS Ultimate Anti-Aging Bi-Phase Peel,Treatment,5,Normal,85,4.6
810,ALGENIST,REVEAL Concentrated Color Correcting Drops,Treatment,2,Normal,38,3.8
812,KATE SOMERVILLE,EradiKate™ Mask Foam-Activated Acne Treatment,Treatment,2,Normal,54,4.2
814,ALGENIST,Concentrated Reconstructing Serum,Treatment,4,Normal,98,4.2
815,PETER THOMAS ROTH,FIRMx Growth Factor Extreme Neuropeptide Serum,Treatment,7,Normal,150,4.2
826,ALGENIST,ELEVATE Advanced Lift Contouring Cream,Treatment,5,Normal,96,4.3
827,PETER THOMAS ROTH,Mask Frenzy,Face Mask,5,Normal,75,4.8
830,SEPHORA COLLECTION,Face Mask Magic,Face Mask,8,Normal,25,5.0
834,FRESH,Rose Face Mask,Face Mask,5,Normal,62,4.2
836,FRESH,Black Tea Instant Perfecting Mask,Face Mask,5,Normal,92,4.3
838,SEPHORA COLLECTION,Face Mask,Face Mask,2,Normal,6,4.3
839,ORIGINS,Mini Mask Musts,Face Mask,7,Normal,28,4.1
842,DR. JART+,Sheet Masks,Face Mask,3,Normal,7,4.2
843,ORIGINS,Clear Improvement® Active Charcoal Mask to Clear Pores,Face Mask,1,Normal,28,4.3
844,ORIGINS,Drink Up™ Intensive Overnight Mask to Quench Skin's Thirst,Face Mask,6,Normal,28,4.6
845,PETER THOMAS ROTH,24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,Face Mask,7,Normal,75,4.1
848,SEPHORA COLLECTION,Experiential Masks Set,Face Mask,5,Normal,18,5.0
851,PETER THOMAS ROTH,Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer,Face Mask,6,Normal,58,4.7
854,DR. JART+,Lover Rubber Masks,Face Mask,2,Normal,12,4.1
855,FRESH,Lotus Youth Preserve Rescue Mask,Face Mask,5,Normal,62,4.5
856,FRESH,Black Tea Firming Overnight Mask Mini,Face Mask,7,Normal,35,4.0
857,ORIGINS,Original Skin™ Retexturizing Mask with Rose Clay,Face Mask,3,Normal,28,4.7
858,ORIGINS,"Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil",Face Mask,1,Normal,28,4.8
862,ORIGINS,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,Face Mask,1,Normal,28,4.4
865,ORIGINS,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,Face Mask,1,Normal,34,4.7
866,SEPHORA COLLECTION,Hand Mask,Face Mask,6,Normal,5,4.1
867,FRESH,Vitamin C Glow Face Mask,Face Mask,4,Normal,62,3.9
869,SEPHORA COLLECTION,Hand Mask - Avocado,Face Mask,5,Normal,5,3.7
872,SEPHORA COLLECTION,Face Mask - Pearl - Brightening,Face Mask,1,Normal,6,4.4
874,FRESH,Black Tea Instant Perfecting Mask Mini,Face Mask,5,Normal,35,4.7
877,FRESH,Crème Ancienne® Ultimate Nourishing Honey Mask,Face Mask,4,Normal,150,4.2
878,DR. JART+,Water Replenishment Cotton Sheet Mask,Face Mask,3,Normal,7,4.6
881,DR. JART+,Dermask Water Jet Vital Hydra Solution™,Face Mask,4,Normal,6,4.6
882,SEPHORA COLLECTION,Face Mask - Avocado,Face Mask,3,Normal,6,4.6
887,SEPHORA COLLECTION,Clay Mask,Face Mask,4,Normal,8,4.3
889,SEPHORA COLLECTION,Face Mask - Green Tea - Mattifying,Face Mask,3,Normal,6,4.3
890,SEPHORA COLLECTION,Mud Mask Purifying & Mattifying,Face Mask,1,Normal,20,4.5
895,SEPHORA COLLECTION,Crazy for Clay!,Face Mask,4,Normal,18,4.0
898,DR. JART+,Shake & Shot™ Rubber Masks,Face Mask,6,Normal,12,4.1
899,SEPHORA COLLECTION,Face Mask - Rose - Moisturizing,Face Mask,4,Normal,6,4.5
901,SEPHORA COLLECTION,SUPERMASK - The Golden Mask,Face Mask,3,Normal,6,2.6
909,PETER THOMAS ROTH,Irish Moor Mud Purifying Black Mask,Face Mask,2,Normal,58,4.4
910,SEPHORA COLLECTION,Face Mask - Aloe Vera - Replenishing,Face Mask,2,Normal,6,4.7
912,DR. JART+,Hydration Lover Rubber Mask,Face Mask,2,Normal,12,4.0
913,DR. JART+,Bright Lover Rubber Mask,Face Mask,2,Normal,12,4.3
915,DR. JART+,Cicapair™ Tiger Grass Nightly Re.Pair Mask,Face Mask,3,Normal,48,4.3
917,SEPHORA COLLECTION,Face Mask - Pineapple - Pore Perfecting,Face Mask,3,Normal,6,4.7
919,SEPHORA COLLECTION,Face Mask - Coconut - Nourishing,Face Mask,4,Normal,6,3.5
922,FRESH,Peony Brightening Night Treatment Mask,Face Mask,5,Normal,82,4.0
923,SEPHORA COLLECTION,SUPERMASK - The Charcoal Mask,Face Mask,3,Normal,6,4.1
928,DR. JART+,Water Fuse Hydro Sleep Mask,Face Mask,6,Normal,48,4.4
931,SEPHORA COLLECTION,Sleeping Mask - Rose,Face Mask,3,Normal,4,4.3
934,SEPHORA COLLECTION,SUPERMASK - The Silver Mask,Face Mask,3,Normal,6,4.8
935,SEPHORA COLLECTION,Sleeping Mask - Pearl,Face Mask,4,Normal,4,4.0
936,FRESH,Vitamin Nectar Vitamin C Brightening Powder,Face Mask,1,Normal,40,4.2
937,DR. JART+,Clear Skin Lover Rubber Mask,Face Mask,2,Normal,12,4.2
939,DR. JART+,Dermask Water Jet Soothing Hydra Solution™,Face Mask,4,Normal,6,4.1
942,DR. JART+,Ceramidin™ Facial Mask,Face Mask,5,Normal,6,4.6
946,PETER THOMAS ROTH,Rose Stem Cell Bio-Repair Gel Mask,Face Mask,3,Normal,52,4.1
950,DR. JART+,Dermask Micro Jet Clearing Solution™,Face Mask,6,Normal,9,4.4
951,ORIGINS,Plantscription™ Powerful Lifting Overnight Mask,Face Mask,7,Normal,63,4.5
952,SEPHORA COLLECTION,Face Mask - Algae - Detoxifying,Face Mask,2,Normal,6,4.3
953,SEPHORA COLLECTION,Face Mask - Grape - Anti-pollution,Face Mask,2,Normal,6,5.0
959,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,Face Mask,6,Normal,40,4.5
961,SEPHORA COLLECTION,SUPERMASK - The Mud Mask,Face Mask,2,Normal,6,4.6
962,DR. JART+,Brightening Infusion Hydrogel Mask,Face Mask,4,Normal,7,3.8
964,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Night Mask,Face Mask,6,Normal,59,3.8
966,SEPHORA COLLECTION,Sleeping Mask - Coconut Water,Face Mask,3,Normal,4,5.0
967,SEPHORA COLLECTION,Face Mask - Algae,Face Mask,4,Normal,6,4.7
968,DR. JART+,Pore Minimalist Black Charcoal Sheet Mask,Face Mask,2,Normal,7,3.9
969,SEPHORA COLLECTION,Nose Strip,Face Mask,3,Normal,3,2.8
970,DR. JART+,Shake & Shot™ Rubber Hydro Mask,Face Mask,3,Normal,12,4.6
974,SEPHORA COLLECTION,Sleeping Mask - Aloe Vera,Face Mask,4,Normal,4,5.0
975,PETER THOMAS ROTH,24K Gold Mask Pure Luxury Lift & Firm Mask,Face Mask,3,Normal,80,3.4
976,SEPHORA COLLECTION,Hydrating Lip Mask,Face Mask,5,Normal,3,3.0
979,DR. JART+,Shake & Shot™ Rubber Brightening Mask,Face Mask,6,Normal,12,4.3
980,SEPHORA COLLECTION,Face Mask - Lotus,Face Mask,3,Normal,6,4.2
981,DR. JART+,Firm Lover Rubber Mask,Face Mask,2,Normal,12,4.0
982,DR. JART+,Dermask Ultra Jet Porecting Solution Bubbling Charcoal Sheet Mask,Face Mask,3,Normal,9,3.9
987,SEPHORA COLLECTION,Lip Mask,Face Mask,3,Normal,3,3.2
989,SEPHORA COLLECTION,Polishing Mask,Face Mask,2,Normal,20,3.7
992,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,Face Mask,3,Normal,20,4.8
1000,DR. JART+,Shake & Shot™ Rubber Soothing Mask,Face Mask,4,Normal,12,4.3
1005,PETER THOMAS ROTH,Hungarian Thermal Water Mineral-Rich Atomic Heat Mask,Face Mask,5,Normal,58,4.0
1012,SEPHORA COLLECTION,Face Mask - Pomegranate,Face Mask,3,Normal,6,4.5
1022,DR. JART+,All That Contours Hydrogel Expansion Stretch Mask,Face Mask,3,Normal,35,3.3
1025,DR. JART+,Dermask Micro Jet Brightening Solution™,Face Mask,6,Normal,9,4.0
1026,DR. JART+,Dermask Intra Jet Wrinkless Solution™,Face Mask,3,Normal,9,3.9
1030,DR. JART+,Shake & Shot™ Rubber Firming Mask,Face Mask,6,Normal,12,3.8
1032,DR. JART+,Dermask Intra Jet Firming Solution™,Face Mask,3,Normal,9,3.3
1037,ORIGINS,RitualiTea™ Matcha Madness™ Revitalizing Powder Face Mask with Matcha & Green Tea,Face Mask,5,Normal,36,3.8
1038,DR. JART+,Pore Master Patch,Face Mask,4,Normal,7,3.4
1040,SEPHORA COLLECTION,After-Sun Mask - Watermelon,Face Mask,4,Normal,5,4.3
1047,PETER THOMAS ROTH,Cucumber Gel Mask Extreme Detoxifying Hydrator,Face Mask,3,Normal,52,4.2
1056,SEPHORA COLLECTION,Jelly Mask Moisturizing & Energizing,Face Mask,5,Normal,19,4.6
1057,ORIGINS,Dragon Fruit Brightening Superfruit Mask,Face Mask,5,Normal,27,3.8
1062,ORIGINS,GinZing™ Peel-Off Mask to Refine and Refresh,Face Mask,3,Normal,28,3.0
1063,SEPHORA COLLECTION,Nose Mask - Pineapple,Face Mask,3,Normal,3,2.9
1064,SEPHORA COLLECTION,Peel-off Mask,Face Mask,3,Normal,20,3.6
1067,ORIGINS,Flower Fusion™ Lavender Soothing Sheet Mask,Face Mask,4,Normal,7,4.3
1071,ORIGINS,Flower Fusion™ Rose Hydrating Sheet Mask,Face Mask,4,Normal,7,3.8
1074,ORIGINS,Flower Fusion™ Raspberry Refreshing Sheet Mask,Face Mask,4,Normal,7,4.6
1079,SEPHORA COLLECTION,SUPERMASK - The Primer Mask,Face Mask,3,Normal,6,4.2
1081,ORIGINS,Flower Fusion™ Violet Nourishing Sheet Mask,Face Mask,4,Normal,7,3.6
1089,ORIGINS,By All Greens™ Foaming Deep Cleansing Mask,Face Mask,5,Normal,30,3.9
1090,ORIGINS,Flower Fusion™ Orange Radiance-Boosting Sheet Mask,Face Mask,4,Normal,7,3.8
1098,ESTÉE LAUDER,Advanced Night Repair Eye Supercharged Complex,Eye cream,6,Normal,62,4.4
1102,ORIGINS,GinZing™ Refreshing Eye Cream to Brighten and Depuff,Eye cream,8,Normal,32,4.0
1106,CLINIQUE,All About Eyes™ Rich,Eye cream,9,Normal,32,4.2
1113,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,Eye cream,8,Normal,52,4.4
1122,CLINIQUE,All About Eyes,Eye cream,5,Normal,32,4.1
1124,ESTÉE LAUDER,Advanced Night Repair Eye Concentrate Matrix,Eye cream,7,Normal,69,3.2
1132,PETER THOMAS ROTH,Cucumber De-Tox™ Hydra-Gel Eye Patches,Eye cream,8,Normal,48,4.1
1134,PETER THOMAS ROTH,Mega Rich Intensive Anti-Aging Cellular Eye Creme,Eye cream,13,Normal,65,4.2
1136,PETER THOMAS ROTH,Potent-C™ Power Eye Cream,Eye cream,7,Normal,65,4.4
1137,CLINIQUE,Pep-Start Eye Cream,Eye cream,6,Normal,26,3.7
1140,ESTÉE LAUDER,Advanced Night Repair Eye Serum Synchronized Complex II,Eye cream,7,Normal,66,3.5
1148,ORIGINS,Eye Doctor™ Moisture Care For Skin Around Eyes,Eye cream,7,Normal,41,4.1
1163,CLINIQUE,Repairwear Laser Focus Wrinkle Correcting Eye Cream,Eye cream,8,Normal,45,3.9
1171,CLINIQUE,All About Eyes Serum De-Puffing Eye Massage,Eye cream,3,Normal,32,3.8
1183,ORIGINS,Plantscription™ Anti-Aging Power Eye Cream,Eye cream,6,Normal,49,3.8
1193,ESTÉE LAUDER,Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme,Eye cream,7,Normal,64,3.5
1202,PETER THOMAS ROTH,Instant FIRMx Eye™,Eye cream,5,Normal,38,3.6
1208,PETER THOMAS ROTH,Un-Wrinkle Eye,Eye cream,7,Normal,100,3.8
1211,PHILOSOPHY,Ultimate Miracle Worker Eye Cream,Eye cream,11,Normal,70,4.0
1214,CLINIQUE,Clinique Smart Custom-Repair Eye Treatment,Eye cream,7,Normal,50,3.7
1216,CLINIQUE,Even Better Eyes Dark Circle Corrector,Eye cream,6,Normal,42,3.3
1220,PHILOSOPHY,Hope In A Tube Eye & Lip Cream,Eye cream,5,Normal,38,4.2
1224,PETER THOMAS ROTH,Power K Eye Rescue®,Eye cream,6,Normal,100,3.3
1235,ORIGINS,No Puffery™ Cooling Roll-On For Puffy Eyes,Eye cream,4,Normal,29,3.4
1237,PETER THOMAS ROTH,Retinol Fusion PM Eye Cream,Eye cream,12,Normal,55,3.7
1238,ESTÉE LAUDER,Resilience Lift Firming/Sculpting Eye Creme,Eye cream,8,Normal,65,3.3
1239,PHILOSOPHY,Ultimate Miracle Worker Fix Eye Power-Treatment,Eye cream,9,Normal,68,3.9
1243,PHILOSOPHY,Purity Made Simple Hydra-Bounce Eye Gel,Eye cream,8,Normal,24,3.3
1250,ORIGINS,A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea,Eye cream,7,Normal,41,4.0
1255,PHILOSOPHY,Renewed Hope In A Jar Eye,Eye cream,3,Normal,51,3.7
1261,PETER THOMAS ROTH,FIRMx™ 360 Eye Renewal,Eye cream,4,Normal,75,4.0
1267,ORIGINS,Dr. Weil For Origins™ Mega-Mushroom Skin Relief Eye Serum,Eye cream,4,Normal,50,4.0
1272,PHILOSOPHY,Time In A Bottle For Eyes 100% In-Control,Eye cream,8,Normal,65,3.9
1275,ORIGINS,Dr. Andrew Weil for Origins™ Mega-Bright Dark Circle Minimizer,Eye cream,5,Normal,46,3.2
1281,PHILOSOPHY,Take a Deep Breath Oxygenating Eye Gel Cream,Eye cream,7,Normal,42,4.1
1293,ESTÉE LAUDER,DayWear Eye Cooling Anti-Oxidant Moisture GelCreme,Eye cream,4,Normal,40,3.7
1296,PHILOSOPHY,Uplifting Miracle Worker Eye Cream,Eye cream,5,Normal,69,3.1
1306,SUPERGOOP!,Unseen Sunscreen Broad Spectrum SPF 40,Sun protect,2,Normal,32,4.5
1310,SUPERGOOP!,Everyday Sunscreen Broad Spectrum SPF 50,Sun protect,3,Normal,19,4.3
1314,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,Sun protect,5,Normal,65,4.7
1320,SUPERGOOP!,100% Mineral Smooth & Poreless Matte Screen SPF 40,Sun protect,4,Normal,38,3.7
1325,COOLA,Full Spectrum 360° Sun Silk Drops SPF 30,Sun protect,6,Normal,46,4.6
1330,SUPERGOOP!,City Sunscreen Serum SPF 30,Sun protect,3,Normal,42,4.1
1333,COOLA,Mineral Face SPF 30 - Matte Tint,Sun protect,3,Normal,36,4.1
1335,MURAD,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,Sun protect,7,Normal,54,4.2
1337,ESTÉE LAUDER,Advanced Time Zone SPF 15- Normal/Combination Skin,Sun protect,5,Normal,75,3.8
1343,COOLA,Rōsilliance™ Organic BB+ Cream SPF 30,Sun protect,2,Normal,52,3.8
1345,SUPERGOOP!,Defense Refresh Setting Mist Broad Spectrum SPF 50,Sun protect,1,Normal,28,3.3
1348,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin,Sun protect,7,Normal,55,4.3
1356,CLINIQUE,Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,Sun protect,3,Normal,26,4.2
1359,COOLA,Mineral Face SPF 30 - Cucumber Matte,Sun protect,3,Normal,36,4.4
1370,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily,Sun protect,5,Normal,48,4.0
1371,SUPERGOOP!,Glow Stick Sunscreen SPF 50,Sun protect,2,Normal,25,4.2
1375,CLINIQUE,Broad Spectrum SPF 50 Sunscreen Face Cream,Sun protect,5,Normal,26,4.2
1379,SUPERGOOP!,Sun-Defying Sunscreen Oil Broad Spectrum SPF 50,Sun protect,2,Normal,34,4.1
1380,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Very Dry to Dry Skin,Sun protect,8,Normal,55,4.4
1386,COOLA,Classic Face Sport SPF 50 - White Tea,Sun protect,3,Normal,32,3.9
1387,COOLA,Classic Face SPF 30 - Unscented,Sun protect,1,Normal,32,4.1
1389,MURAD,Balancing Moisturizer Broad Spectrum SPF 15 PA++,Sun protect,4,Normal,40,3.7
1390,SUPERGOOP!,Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++,Sun protect,4,Normal,34,4.7
1391,MURAD,Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30,Sun protect,6,Normal,72,4.3
1392,COOLA,Makeup Setting Spray SPF 30,Sun protect,4,Normal,36,3.4
1393,SUPERGOOP!,Super Power Sunscreen Mousse Broad Spectrum SPF 50,Sun protect,4,Normal,34,4.3
1397,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,Sun protect,5,Normal,64,3.8
1405,ESTÉE LAUDER,DayWear UV Base Advanced Anti-Oxidant & UV Defense SPF 50,Sun protect,7,Normal,44,4.2
1407,COOLA,Classic Face SPF 30 - Cucumber,Sun protect,1,Normal,32,4.4
1408,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,Sun protect,7,Normal,50,4.4
1409,SUPERGOOP!,Invincible Setting Powder SPF 45 Refill,Sun protect,3,Normal,20,5.0
1413,COOLA,Classic Sport SPF 50 - Fresh Mango,Sun protect,3,Normal,32,4.6
1414,ESTÉE LAUDER,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,Sun protect,5,Normal,54,4.6
1421,CLINIQUE,City Block Sheer Oil-Free Daily Face Protector SPF 25,Sun protect,3,Normal,26,4.1
1422,COOLA,Sport Continuous Spray SPF 50 - Unscented,Sun protect,2,Normal,36,4.4
1426,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Combination Oily Skin,Sun protect,7,Normal,55,4.3
1427,ESTÉE LAUDER,DayWear BB Anti-Oxidant Beauty Benefit Crème SPF 35,Sun protect,6,Normal,42,3.7
1432,COOLA,Sport Continuous Spray SPF 50 - Guava Mango,Sun protect,2,Normal,36,4.1
1434,COOLA,ER+ Radical Recovery After-Sun Lotion,Sun protect,3,Normal,32,4.8
1440,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin,Sun protect,5,Normal,50,3.7
1441,COOLA,Sport Continuous Spray SPF 30 - Tropical Coconut,Sun protect,2,Normal,36,4.8
1444,SUPERGOOP!,100% Mineral Sunscreen Mist with Marigold Extract Broad Spectrum SPF 30,Sun protect,3,Normal,34,3.8
1446,CLINIQUE,Oil-Free Face Cream Broad Spectrum SPF 30,Sun protect,4,Normal,26,3.3
1450,COOLA,Sport Continuous Spray SPF 30 - Piña Colada,Sun protect,3,Normal,36,4.5
1452,CLINIQUE,Virtu-oil Body Mist Broad Spectrum SPF 30,Sun protect,1,Normal,34,4.3
1458,COOLA,Sport Continuous Spray SPF 30 - Unscented,Sun protect,3,Normal,32,5.0
0,LA MER,Crème de la Mer,Moisturizer,1,Oily,175,4.1
3,LA MER,The Moisturizing Soft Cream,Moisturizer,2,Oily,175,3.8
4,IT COSMETICS,Your Skin But Better™ CC+™ Cream with SPF 50+,Moisturizer,4,Oily,38,4.1
9,LA MER,Little Miss Miracle Limited-Edition Crème de la Mer,Moisturizer,1,Oily,325,5.0
17,CLINIQUE,Moisture Surge 72-Hour Auto-Replenishing Hydrator,Moisturizer,2,Oily,39,4.4
20,LA MER,Crème de la Mer Mini,Moisturizer,1,Oily,85,4.1
28,CLINIQUE,Dramatically Different Moisturizing Lotion+,Moisturizer,1,Oily,28,3.9
34,IT COSMETICS,Your Skin But Better CC+ Cream Oil-Free Matte with SPF 40,Moisturizer,6,Oily,38,3.9
42,CLINIQUE,Dramatically Different Moisturizing Gel,Moisturizer,1,Oily,28,4.5
52,LA MER,The Renewal Oil,Moisturizer,1,Oily,245,4.2
70,IT COSMETICS,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,Moisturizer,4,Oily,38,3.9
83,IT COSMETICS,Confidence in a Cream™ Transforming Moisturizing Super Cream,Moisturizer,4,Oily,48,4.3
87,IT COSMETICS,Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer,Moisturizer,4,Oily,68,3.8
92,CLINIQUE,Moisture Surge Intense Skin Fortifying Hydrator,Moisturizer,1,Oily,39,4.4
97,LA MER,The Concentrate Mini,Moisturizer,1,Oily,190,0.0
103,IT COSMETICS,Your Skin But Better™ CC+ Airbrush Perfecting Powder™ with SPF 50+,Moisturizer,4,Oily,35,3.6
105,CLINIQUE,Dramatically Different Hydrating Jelly,Moisturizer,1,Oily,28,4.0
124,IT COSMETICS,Bye Bye Redness™ Neutralizing Correcting Cream,Moisturizer,4,Oily,32,4.2
132,MURAD,Hydro-Dynamic® Ultimate Moisture,Moisturizer,2,Oily,75,4.4
133,IT COSMETICS,Miracle Water 3-in-1 Micellar Cleanser,Moisturizer,4,Oily,38,4.5
137,MURAD,Retinol Youth Renewal Night Cream,Moisturizer,2,Oily,82,4.6
148,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Anti-Aging Moisturizer,Moisturizer,4,Oily,75,4.1
150,MURAD,Oil-Control Mattifier SPF 15 PA++,Moisturizer,3,Oily,40,4.2
158,MURAD,Skin Perfecting Lotion - Blemish Prone/Oily Skin,Moisturizer,2,Oily,40,4.3
162,LA MER,The Moisturizing Soft Lotion,Moisturizer,2,Oily,270,3.6
163,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,Moisturizer,1,Oily,39,4.1
167,MURAD,Essential-C Day Moisture Broad Spectrum SPF 30 PA+++,Moisturizer,2,Oily,63,4.0
168,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Moisturizer,1,Oily,39,3.8
176,LA MER,The Renewal Oil Mini,Moisturizer,1,Oily,130,4.0
181,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Overnight Serum,Moisturizer,5,Oily,88,4.4
192,DR. DENNIS GROSS SKINCARE,C+ Collagen Deep Cream,Moisturizer,3,Oily,72,4.2
194,CLINIQUE,Limited Edition Dramatically Different™ Moisturizing Gel,Moisturizer,1,Oily,39,5.0
205,CLINIQUE,Moisture Surge Hydrating Supercharged Concentrate,Moisturizer,1,Oily,39,4.0
219,MURAD,Anti-Aging Moisturizer SPF 30 PA+++,Moisturizer,3,Oily,48,4.3
220,CLINIQUE,Moisture Surge Overnight Mask,Moisturizer,1,Oily,35,4.5
230,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Oil-Free Moisture Cushion,Moisturizer,3,Oily,60,4.2
232,CLINIQUE,Smart Night Custom-Repair Moisturizer - Very Dry to Dry,Moisturizer,2,Oily,58,4.7
233,MURAD,Nutrient-Charged Water Gel,Moisturizer,2,Oily,60,4.6
270,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,Moisturizer,2,Oily,50,4.1
275,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Very Dry to Dry Combination,Moisturizer,1,Oily,48,4.4
279,CLINIQUE,Limited Edition Dramatically Different Moisturizing Lotion+™,Moisturizer,1,Oily,39,0.0
284,CLINIQUE,Repairwear Laser Focus Night Line Smoothing Cream for Very Dry to Dry Combination Skin,Moisturizer,2,Oily,52,4.7
293,LA MER,The Moisturizing Matte Lotion,Moisturizer,4,Oily,270,3.9
314,KATE SOMERVILLE,ExfoliKate® Intensive Exfoliating Treatment,Cleanser,3,Oily,24,4.4
